dataset,horizon,model,feature_mode,run_tag,MSE,MAE,MAPE,R2,MSE_target,MAE_target,MAPE_target,R2_target,best_val_loss,best_val_r2,trained_epochs,seed,sample_limit,train_samples,val_samples,test_samples,input_size,model_params,train_time_seconds,device,use_validation_best
ETTh1,336,autoformer,multivariate,feature_mode_full_seed42,0.7133599519729614,0.6087450981140137,1020.2123413085938,0.43921440839767456,0.23422592878341675,0.39230111241340637,38.867794036865234,-0.4925985336303711,1.040268111228943,0.2163146048784256,16,42,0,8209,2449,5469,7,149799,36.24682593345642,cuda,True
ETTh1,336,autoformer,univariate,feature_mode_full_seed42,0.10120794177055359,0.24833416938781738,33.261619567871094,0.3550550937652588,0.10120794177055359,0.24833416938781738,33.261619567871094,0.3550550937652588,0.11991988588124514,-0.5758991479873657,27,42,0,8209,2449,5469,1,149025,66.39498734474182,cuda,True
ETTh1,336,informer,multivariate,feature_mode_full_seed42,1.1367110013961792,0.8351919651031494,1357.9761962890625,0.10641026496887207,0.9300565123558044,0.8494164347648621,74.9581069946289,-4.926760673522949,1.267945186793804,0.07768537402153015,14,42,0,8209,2449,5469,7,212439,26.783125162124634,cuda,True
ETTh1,336,informer,univariate,feature_mode_full_seed42,0.24626724421977997,0.40935686230659485,45.3250732421875,-0.5693315267562866,0.24626724421977997,0.40935686230659485,45.3250732421875,-0.5693315267562866,0.13989221937954427,-0.9991757720708847,22,42,0,8209,2449,5469,1,211665,44.144320249557495,cuda,True
ETTh1,336,lstm,multivariate,feature_mode_full_seed42,1.3145527839660645,0.8738335371017456,1753.9300537109375,-0.033394455909729004,0.6391996145248413,0.6868757009506226,61.77509307861328,-3.0732827186584473,1.3238750204443932,0.02539975941181183,23,42,0,8209,2449,5469,7,941616,26.421068906784058,cuda,True
ETTh1,336,lstm,univariate,feature_mode_full_seed42,0.2046871930360794,0.3687551021575928,41.31059265136719,-0.3043637275695801,0.2046871930360794,0.3687551021575928,41.31059265136719,-0.3043637275695801,0.13654291480779648,-0.8388618916273117,22,42,0,8209,2449,5469,1,417360,29.328740119934082,cuda,True
ETTh1,336,patchtst,multivariate,feature_mode_full_seed42,0.584536612033844,0.5407723188400269,956.7576293945312,0.5404849052429199,0.1273258626461029,0.28512343764305115,35.250038146972656,0.18861931562423706,1.082710511982441,0.1886751025915146,29,42,0,8209,2449,5469,7,177952,41.79677891731262,cuda,True
ETTh1,336,patchtst,univariate,feature_mode_full_seed42,0.20317649841308594,0.3749842047691345,44.06690216064453,-0.2947368621826172,0.20317649841308594,0.3749842047691345,44.06690216064453,-0.2947368621826172,0.18547704592347145,-1.6213316380977632,14,42,0,8209,2449,5469,1,177952,22.268887281417847,cuda,True
ETTh1,336,transformer,multivariate,feature_mode_full_seed42,0.9849109053611755,0.7534912824630737,1328.9609375,0.22574317455291748,0.5628771781921387,0.6225486993789673,53.236209869384766,-2.5869197845458984,1.2640912160277367,0.08191352486610412,14,42,0,8209,2449,5469,7,520112,19.274113178253174,cuda,True
ETTh1,336,transformer,univariate,feature_mode_full_seed42,0.20573125779628754,0.3742278218269348,42.02937316894531,-0.3110170364379883,0.20573125779628754,0.3742278218269348,42.02937316894531,-0.3110170364379883,0.15313193798065186,-1.2259469985961915,18,42,0,8209,2449,5469,1,259280,26.15584397315979,cuda,True
ETTm1,96,autoformer,multivariate,feature_mode_full_seed42,0.4866939187049866,0.4649105668067932,226.3339080810547,0.6169215440750122,0.050453800708055496,0.17083515226840973,19.607280731201172,0.6774516701698303,0.4081313704674164,0.5911771226465032,13,42,0,34369,11329,23409,7,103239,121.63502836227417,cuda,True
ETTm1,96,autoformer,univariate,feature_mode_full_seed42,0.04174055904150009,0.1473981887102127,15.429718971252441,0.7331548929214478,0.04174055904150009,0.1473981887102127,15.429718971252441,0.7331548929214478,0.05167700391095341,-0.4579204153478815,21,42,0,34369,11329,23409,1,102465,213.97877168655396,cuda,True
ETTm1,96,informer,multivariate,feature_mode_full_seed42,0.7506715059280396,0.6017576456069946,224.9131622314453,0.40914386510849,0.23495052754878998,0.3756255507469177,35.588802337646484,-0.5020257234573364,0.631724626914169,0.48387456007218094,11,42,0,34369,11329,23409,7,189159,92.49361634254456,cuda,True
ETTm1,96,informer,univariate,feature_mode_full_seed42,0.05708664655685425,0.1749241203069687,17.18791961669922,0.6350482702255249,0.05708664655685425,0.1749241203069687,17.18791961669922,0.6350482702255249,0.053686920616231606,-0.592607301272703,20,42,0,34369,11329,23409,1,188385,176.75063133239746,cuda,True
ETTm1,96,lstm,multivariate,feature_mode_full_seed42,0.7997040152549744,0.6049442887306213,224.20712280273438,0.3705502152442932,0.15808914601802826,0.3220663070678711,30.97549057006836,-0.010655045509338379,0.7765848820798853,0.42119374435939144,12,42,0,34369,11329,23409,7,509856,54.5746693611145,cuda,True
ETTm1,96,lstm,univariate,feature_mode_full_seed42,0.054822783917188644,0.16637998819351196,17.21842384338379,0.649520993232727,0.054822783917188644,0.16637998819351196,17.21842384338379,0.649520993232727,0.05383789578055063,-0.5896734843093357,42,42,0,34369,11329,23409,1,355680,242.4442949295044,cuda,True
ETTm1,96,patchtst,multivariate,feature_mode_full_seed42,0.4756644368171692,0.44124355912208557,215.29380798339844,0.6256028413772583,0.04389706626534462,0.1530192345380783,16.134811401367188,0.7193684577941895,0.46215279902635,0.5770043101203576,15,42,0,34369,11329,23409,7,100672,89.41303730010986,cuda,True
ETTm1,96,patchtst,univariate,feature_mode_full_seed42,0.05936724692583084,0.18346063792705536,17.976253509521484,0.6204684972763062,0.05936724692583084,0.18346063792705536,17.976253509521484,0.6204684972763062,0.053394962866068554,-0.5635520434111692,14,42,0,34369,11329,23409,1,100672,97.08446383476257,cuda,True
ETTm1,96,transformer,multivariate,feature_mode_full_seed42,0.8570693731307983,0.642829179763794,261.0726318359375,0.3253977298736572,0.12456975132226944,0.2756747901439667,27.18409538269043,0.20363247394561768,0.5895860325754358,0.5199979925423526,11,42,0,34369,11329,23409,7,303392,59.49464297294617,cuda,True
ETTm1,96,transformer,univariate,feature_mode_full_seed42,0.05390055477619171,0.16560988128185272,17.284530639648438,0.65541672706604,0.05390055477619171,0.16560988128185272,17.284530639648438,0.65541672706604,0.056342269241642415,-0.6592334783479069,16,42,0,34369,11329,23409,1,228320,109.68404006958008,cuda,True
ETTm1,336,autoformer,multivariate,feature_mode_full_seed42,0.5504562854766846,0.5077539682388306,233.93011474609375,0.5659536719322205,0.12011825293302536,0.2625582218170166,27.504301071166992,0.23103243112564087,0.6435666666633781,0.43959294379442587,13,42,0,34129,11089,23169,7,149799,123.71425199508667,cuda,True
ETTm1,336,autoformer,univariate,feature_mode_full_seed42,0.09175800532102585,0.22388386726379395,24.505107879638672,0.4125877618789673,0.09175800532102585,0.22388386726379395,24.505107879638672,0.4125877618789673,0.09702710090098025,-0.9846727587710852,19,42,0,34129,11089,23169,1,149025,193.7611527442932,cuda,True
ETTm1,336,informer,multivariate,feature_mode_full_seed42,0.9707426428794861,0.7140460014343262,274.4314270019531,0.23454904556274414,0.3251531422138214,0.4551791250705719,43.11616897583008,-1.0815505981445312,0.7957828926971589,0.3752665341585532,11,42,0,34129,11089,23169,7,212439,93.76366233825684,cuda,True
ETTm1,336,informer,univariate,feature_mode_full_seed42,0.20454449951648712,0.35792839527130127,33.60456848144531,-0.30944371223449707,0.20454449951648712,0.35792839527130127,33.60456848144531,-0.30944371223449707,0.10245972306563936,-1.180295267324338,14,42,0,34129,11089,23169,1,211665,121.97496438026428,cuda,True
ETTm1,336,lstm,multivariate,feature_mode_full_seed42,1.037582278251648,0.7401763796806335,290.1486511230469,0.1818445324897766,0.31586307287216187,0.46370041370391846,43.297523498535156,-1.0220777988433838,0.9334607331574648,0.28893737820373183,14,42,0,34129,11089,23169,7,941616,65.34500169754028,cuda,True
ETTm1,336,lstm,univariate,feature_mode_full_seed42,0.17970260977745056,0.3273657262325287,31.9405517578125,-0.1504119634628296,0.17970260977745056,0.3273657262325287,31.9405517578125,-0.1504119634628296,0.1035814630617013,-1.1653420048198482,34,42,0,34129,11089,23169,1,417360,191.27365136146545,cuda,True
ETTm1,336,patchtst,multivariate,feature_mode_full_seed42,0.5442298650741577,0.5006113648414612,228.04153442382812,0.5708633065223694,0.19383379817008972,0.3503989279270172,32.602073669433594,-0.2408764362335205,0.6749304224704874,0.4400271149887436,14,42,0,34129,11089,23169,7,177952,83.9279990196228,cuda,True
ETTm1,336,patchtst,univariate,feature_mode_full_seed42,0.17946994304656982,0.3367566764354706,32.43040466308594,-0.14892256259918213,0.17946994304656982,0.3367566764354706,32.43040466308594,-0.14892256259918213,0.10559396499275477,-1.2448229707520584,12,42,0,34129,11089,23169,1,177952,75.26185202598572,cuda,True
ETTm1,336,transformer,multivariate,feature_mode_full_seed42,1.0521878004074097,0.7783821821212769,331.77984619140625,0.1703277826309204,0.74704909324646,0.739956259727478,66.34551239013672,-3.7824249267578125,0.8184258408587555,0.3673661611546045,11,42,0,34129,11089,23169,7,520112,66.2612977027893,cuda,True
ETTm1,336,transformer,univariate,feature_mode_full_seed42,0.195502370595932,0.35137853026390076,33.383480072021484,-0.25155818462371826,0.195502370595932,0.35137853026390076,33.383480072021484,-0.25155818462371826,0.10240359790623188,-1.1800810722098953,14,42,0,34129,11089,23169,1,259280,95.11247134208679,cuda,True
